Regione per Dettaglio;Settore;Anno;S - Consolidato SPA
Calabria;Formazione;2015;21,0231100000
Calabria;Formazione;2016;30,1186600000
Calabria;Formazione;2017;18,2005000000
Calabria;Formazione;2018;13,6038600000
Calabria;Formazione;2019;15,4856000000
Calabria;Formazione;2020;7,8458700000
Calabria;Formazione;2021;7,9925500000
Calabria;Ricerca e Sviluppo;2000;60,4251700000
Calabria;Ricerca e Sviluppo;2001;167,8689700000
Calabria;Ricerca e Sviluppo;2002;105,3602900000
Calabria;Ricerca e Sviluppo;2003;112,4671900000
Calabria;Ricerca e Sviluppo;2004;117,3693300000
Calabria;Ricerca e Sviluppo;2005;129,9359100000
Calabria;Ricerca e Sviluppo;2006;169,1142300000
Calabria;Ricerca e Sviluppo;2007;160,6835000000
Calabria;Ricerca e Sviluppo;2008;138,6612600000
Calabria;Ricerca e Sviluppo;2009;166,2285700000
Calabria;Ricerca e Sviluppo;2010;137,4538200000
Calabria;Ricerca e Sviluppo;2011;294,8363300000
Calabria;Ricerca e Sviluppo;2012;180,5395900000
Calabria;Ricerca e Sviluppo;2013;144,9049400000
Calabria;Ricerca e Sviluppo;2014;155,8480800000
Calabria;Ricerca e Sviluppo;2015;175,0417600000
Calabria;Ricerca e Sviluppo;2016;149,0678900000
Calabria;Ricerca e Sviluppo;2017;128,6519500000
Calabria;Ricerca e Sviluppo;2018;144,0936500000
Calabria;Ricerca e Sviluppo;2019;158,6679500000
Calabria;Ricerca e Sviluppo;2020;123,4704900000
Calabria;Ricerca e Sviluppo;2021;126,0374800000
Calabria;Cultura e servizi ricreativi;2000;321,1313000000
Calabria;Cultura e servizi ricreativi;2001;291,4892000000
Calabria;Cultura e servizi ricreativi;2002;197,7147100000
Calabria;Cultura e servizi ricreativi;2003;221,4577500000
Calabria;Cultura e servizi ricreativi;2004;488,4770200000
Calabria;Cultura e servizi ricreativi;2005;419,7250800000
Calabria;Cultura e servizi ricreativi;2006;329,6445100000
Calabria;Cultura e servizi ricreativi;2007;383,2640000000
Calabria;Cultura e servizi ricreativi;2008;286,2411900000
Calabria;Cultura e servizi ricreativi;2009;284,3072800000
Calabria;Cultura e servizi ricreativi;2010;279,0103700000
Calabria;Cultura e servizi ricreativi;2011;243,0686400000
Calabria;Cultura e servizi ricreativi;2012;244,6775500000
Calabria;Cultura e servizi ricreativi;2013;234,6482400000
Calabria;Cultura e servizi ricreativi;2014;233,1883100000
Calabria;Cultura e servizi ricreativi;2015;280,0897300000
Calabria;Cultura e servizi ricreativi;2016;254,0732500000
Calabria;Cultura e servizi ricreativi;2017;238,9605700000
Calabria;Cultura e servizi ricreativi;2018;227,6101400000
Calabria;Cultura e servizi ricreativi;2019;230,8057600000
Calabria;Cultura e servizi ricreativi;2020;208,6692500000
Calabria;Cultura e servizi ricreativi;2021;229,4049100000
Calabria;Edilizia abitativa e urbanistica;2000;252,7691500000
Calabria;Edilizia abitativa e urbanistica;2001;247,7286700000
Calabria;Edilizia abitativa e urbanistica;2002;301,6828700000
Calabria;Edilizia abitativa e urbanistica;2003;217,3822400000
Calabria;Edilizia abitativa e urbanistica;2004;197,0980500000
Calabria;Edilizia abitativa e urbanistica;2005;204,1722700000
Calabria;Edilizia abitativa e urbanistica;2006;193,7078000000
Calabria;Edilizia abitativa e urbanistica;2007;226,3234700000
